rownames,year,age,race,sex,educ,relactiv,pid,abortion
47604,2006,44.0,White,Female,13.0,1.0,3.0,1.0
47606,2006,70.0,White,Female,12.0,4.0,2.0,1.0
47607,2006,50.0,White,Male,16.0,6.0,6.0,1.0
47609,2006,45.0,White,Male,13.0,1.0,2.0,1.0
47610,2006,69.0,White,Male,18.0,1.0,2.0,1.0
47612,2006,54.0,White,Female,16.0,1.0,0.0,1.0
47617,2006,79.0,White,Female,11.0,1.0,0.0,1.0
47618,2006,45.0,White,Female,12.0,8.0,5.0,0.0
47621,2006,61.0,White,Female,12.0,1.0,4.0,1.0
47626,2006,37.0,White,Female,13.0,6.0,1.0,1.0
47630,2006,55.0,White,Male,16.0,1.0,5.0,1.0
47631,2006,74.0,White,Female,14.0,5.0,6.0,1.0
47637,2006,66.0,White,Female,12.0,1.0,3.0,1.0
47640,2006,44.0,Black,Female,16.0,3.0,1.0,1.0
47641,2006,24.0,Black,Male,14.0,1.0,1.0,1.0
47643,2006,28.0,White,Female,18.0,5.0,5.0,1.0
47645,2006,34.0,White,Male,12.0,3.0,6.0,1.0
47649,2006,34.0,Other,Male,17.0,5.0,3.0,1.0
47651,2006,54.0,White,Male,14.0,4.0,4.0,1.0
47654,2006,65.0,White,Male,18.0,1.0,3.0,1.0
47655,2006,40.0,White,Male,16.0,1.0,2.0,1.0
47658,2006,28.0,Black,Female,18.0,2.0,0.0,1.0
47659,2006,87.0,White,Female,10.0,3.0,1.0,1.0
47667,2006,24.0,White,Female,16.0,3.0,5.0,0.0
47668,2006,38.0,Other,Female,6.0,5.0,5.0,1.0
47671,2006,23.0,Black,Male,11.0,5.0,1.0,1.0
47672,2006,30.0,White,Female,12.0,3.0,5.0,0.0
47673,2006,48.0,Black,Male,16.0,6.0,3.0,1.0
47674,2006,36.0,Other,Female,12.0,3.0,3.0,1.0
47675,2006,37.0,White,Female,15.0,1.0,6.0,1.0
47676,2006,60.0,White,Female,17.0,5.0,0.0,1.0
47677,2006,43.0,Other,Male,16.0,1.0,2.0,1.0
47678,2006,47.0,Black,Female,14.0,1.0,0.0,1.0
47680,2006,28.0,Black,Female,14.0,3.0,0.0,1.0
47682,2006,32.0,Other,Female,12.0,1.0,3.0,1.0
47685,2006,48.0,White,Male,14.0,1.0,2.0,1.0
47686,2006,61.0,White,Female,15.0,3.0,6.0,1.0
47687,2006,49.0,White,Male,19.0,3.0,6.0,1.0
47688,2006,40.0,White,Male,19.0,1.0,2.0,1.0
47689,2006,54.0,White,Male,16.0,4.0,0.0,1.0
47693,2006,31.0,White,Male,16.0,3.0,3.0,1.0
47695,2006,23.0,White,Female,16.0,7.0,1.0,1.0
47696,2006,43.0,White,Male,15.0,1.0,2.0,1.0
47698,2006,19.0,White,Female,12.0,1.0,4.0,1.0
47699,2006,58.0,White,Female,14.0,3.0,5.0,1.0
47708,2006,39.0,White,Male,11.0,1.0,4.0,1.0
47709,2006,50.0,White,Female,15.0,1.0,3.0,1.0
47710,2006,33.0,White,Female,12.0,3.0,5.0,1.0
47711,2006,37.0,White,Female,16.0,8.0,6.0,0.0
47717,2006,57.0,Other,Male,16.0,1.0,6.0,1.0
47718,2006,61.0,White,Female,16.0,9.0,6.0,1.0
47720,2006,69.0,White,Female,13.0,3.0,0.0,1.0
47721,2006,54.0,White,Female,13.0,1.0,3.0,1.0
47722,2006,60.0,White,Female,18.0,1.0,0.0,1.0
47725,2006,31.0,White,Male,12.0,3.0,2.0,1.0
47726,2006,54.0,White,Female,12.0,7.0,3.0,1.0
47729,2006,22.0,Other,Female,5.0,1.0,3.0,1.0
47733,2006,44.0,White,Female,12.0,8.0,6.0,0.0
47737,2006,75.0,White,Female,12.0,8.0,5.0,1.0
47740,2006,63.0,White,Male,15.0,1.0,5.0,1.0
47741,2006,62.0,White,Male,10.0,1.0,5.0,1.0
47742,2006,84.0,White,Female,2.0,1.0,6.0,1.0
47744,2006,42.0,White,Male,9.0,1.0,1.0,1.0
47745,2006,21.0,White,Male,14.0,3.0,2.0,1.0
47746,2006,25.0,White,Male,2.0,1.0,2.0,1.0
47747,2006,40.0,Other,Male,10.0,1.0,5.0,1.0
47749,2006,40.0,Black,Female,13.0,8.0,1.0,1.0
47750,2006,47.0,White,Male,13.0,1.0,2.0,1.0
47751,2006,50.0,White,Male,19.0,6.0,6.0,1.0
47754,2006,59.0,White,Male,6.0,1.0,3.0,1.0
47757,2006,75.0,Black,Male,6.0,8.0,0.0,1.0
47758,2006,48.0,White,Female,12.0,1.0,1.0,1.0
47759,2006,50.0,White,Male,2.0,1.0,0.0,1.0
47761,2006,42.0,White,Male,14.0,1.0,3.0,1.0
47762,2006,44.0,White,Female,18.0,7.0,5.0,1.0
47767,2006,37.0,Other,Male,20.0,1.0,2.0,1.0
47768,2006,89.0,White,Male,12.0,1.0,1.0,1.0
47769,2006,41.0,White,Male,14.0,2.0,0.0,1.0
47772,2006,42.0,White,Male,16.0,1.0,5.0,1.0
47778,2006,41.0,White,Male,14.0,8.0,5.0,0.0
47780,2006,50.0,White,Female,12.0,1.0,5.0,1.0
47781,2006,56.0,White,Female,12.0,3.0,5.0,1.0
47783,2006,67.0,Black,Female,0.0,2.0,0.0,1.0
47787,2006,43.0,White,Male,13.0,1.0,4.0,1.0
47788,2006,56.0,White,Female,16.0,2.0,1.0,1.0
47789,2006,40.0,White,Male,17.0,5.0,5.0,1.0
47792,2006,34.0,Other,Male,16.0,5.0,6.0,1.0
47793,2006,53.0,White,Female,12.0,1.0,2.0,1.0
47797,2006,49.0,White,Male,12.0,1.0,2.0,1.0
47800,2006,34.0,White,Female,14.0,1.0,1.0,1.0
47801,2006,62.0,White,Female,13.0,8.0,2.0,1.0
47802,2006,85.0,White,Male,16.0,4.0,4.0,1.0
47804,2006,80.0,White,Female,12.0,1.0,6.0,1.0
47807,2006,48.0,White,Male,13.0,3.0,2.0,1.0
47808,2006,22.0,White,Female,15.0,4.0,2.0,1.0
47810,2006,67.0,White,Female,12.0,3.0,4.0,0.0
47812,2006,57.0,White,Female,15.0,4.0,3.0,1.0
47813,2006,52.0,White,Male,14.0,1.0,4.0,1.0
47814,2006,69.0,White,Female,12.0,8.0,1.0,0.0
47817,2006,63.0,White,Female,18.0,5.0,5.0,0.0
47819,2006,43.0,White,Female,16.0,8.0,6.0,1.0
47820,2006,21.0,Black,Female,16.0,5.0,5.0,1.0
47822,2006,38.0,Black,Female,12.0,7.0,3.0,1.0
47823,2006,57.0,Black,Female,19.0,2.0,0.0,1.0
47828,2006,19.0,Other,Male,10.0,1.0,3.0,0.0
47830,2006,50.0,White,Male,14.0,6.0,5.0,0.0
47831,2006,56.0,White,Female,12.0,4.0,2.0,1.0
47832,2006,37.0,Black,Female,14.0,7.0,2.0,0.0
47834,2006,27.0,White,Female,13.0,8.0,6.0,0.0
47836,2006,39.0,Black,Female,16.0,4.0,1.0,1.0
47838,2006,63.0,White,Female,12.0,8.0,4.0,0.0
47841,2006,77.0,White,Female,12.0,5.0,1.0,1.0
47842,2006,34.0,White,Female,16.0,8.0,0.0,1.0
47847,2006,28.0,White,Female,9.0,1.0,3.0,1.0
47848,2006,45.0,Black,Male,10.0,1.0,0.0,1.0
47851,2006,24.0,White,Female,16.0,1.0,6.0,1.0
47852,2006,84.0,White,Female,12.0,4.0,1.0,1.0
47853,2006,51.0,White,Female,17.0,4.0,6.0,1.0
47855,2006,29.0,Other,Male,20.0,3.0,1.0,1.0
47858,2006,23.0,Black,Male,14.0,2.0,5.0,1.0
47861,2006,63.0,Black,Female,12.0,4.0,1.0,1.0
47862,2006,43.0,Black,Female,12.0,8.0,3.0,0.0
47865,2006,26.0,Other,Male,16.0,2.0,3.0,1.0
47867,2006,39.0,White,Male,16.0,8.0,5.0,0.0
47868,2006,55.0,White,Male,13.0,1.0,6.0,1.0
47871,2006,46.0,White,Female,12.0,6.0,6.0,0.0
47874,2006,34.0,White,Male,14.0,7.0,6.0,1.0
47877,2006,80.0,White,Female,12.0,6.0,0.0,1.0
47878,2006,23.0,White,Female,16.0,8.0,5.0,1.0
47887,2006,52.0,White,Male,12.0,4.0,5.0,1.0
47889,2006,47.0,White,Male,14.0,6.0,6.0,1.0
47890,2006,23.0,White,Male,14.0,5.0,1.0,1.0
47894,2006,39.0,White,Female,14.0,8.0,5.0,1.0
47895,2006,48.0,White,Female,13.0,1.0,6.0,0.0
47897,2006,36.0,White,Male,14.0,6.0,5.0,1.0
47901,2006,85.0,White,Male,8.0,2.0,3.0,1.0
47905,2006,49.0,White,Female,12.0,4.0,3.0,1.0
47911,2006,28.0,White,Female,16.0,1.0,3.0,1.0
47916,2006,25.0,White,Male,17.0,2.0,5.0,1.0
47922,2006,44.0,White,Female,16.0,4.0,3.0,1.0
47923,2006,47.0,White,Female,16.0,5.0,4.0,1.0
47924,2006,72.0,White,Male,13.0,1.0,1.0,1.0
47926,2006,46.0,White,Male,18.0,1.0,5.0,1.0
47929,2006,65.0,White,Male,14.0,3.0,3.0,1.0
47932,2006,40.0,Black,Female,10.0,8.0,1.0,1.0
47933,2006,58.0,Black,Male,13.0,8.0,3.0,1.0
47934,2006,31.0,Black,Female,2.0,4.0,2.0,1.0
47936,2006,18.0,Black,Male,11.0,4.0,1.0,1.0
47938,2006,61.0,Black,Male,14.0,3.0,0.0,1.0
47942,2006,87.0,White,Female,16.0,3.0,5.0,1.0
47943,2006,71.0,White,Male,12.0,1.0,6.0,1.0
47946,2006,71.0,White,Male,18.0,1.0,2.0,1.0
47950,2006,68.0,White,Male,16.0,8.0,6.0,1.0
47953,2006,37.0,White,Female,15.0,1.0,0.0,1.0
47954,2006,26.0,White,Male,16.0,1.0,2.0,1.0
47956,2006,38.0,Other,Male,14.0,1.0,3.0,1.0
47959,2006,27.0,White,Male,17.0,1.0,2.0,1.0
47960,2006,33.0,White,Male,14.0,5.0,2.0,1.0
47965,2006,38.0,Other,Male,7.0,7.0,3.0,0.0
47966,2006,78.0,Other,Female,5.0,2.0,3.0,1.0
47967,2006,55.0,Other,Female,2.0,1.0,3.0,1.0
47968,2006,48.0,Other,Male,11.0,5.0,1.0,1.0
47969,2006,21.0,Other,Female,12.0,3.0,5.0,1.0
47970,2006,26.0,White,Female,19.0,3.0,5.0,1.0
47978,2006,45.0,Other,Male,18.0,1.0,0.0,1.0
47979,2006,70.0,White,Female,16.0,8.0,6.0,1.0
47981,2006,78.0,White,Female,15.0,6.0,6.0,1.0
47983,2006,82.0,White,Female,14.0,3.0,0.0,1.0
47984,2006,19.0,White,Male,13.0,8.0,1.0,1.0
47985,2006,25.0,White,Female,16.0,2.0,0.0,1.0
47988,2006,59.0,White,Male,19.0,3.0,1.0,1.0
47991,2006,37.0,White,Female,18.0,6.0,4.0,0.0
47993,2006,21.0,White,Male,14.0,8.0,6.0,1.0
47998,2006,49.0,White,Female,14.0,1.0,1.0,1.0
48000,2006,40.0,White,Female,13.0,4.0,3.0,1.0
48001,2006,33.0,Black,Male,14.0,1.0,0.0,1.0
48006,2006,60.0,White,Male,16.0,1.0,5.0,1.0
48009,2006,49.0,Black,Female,16.0,5.0,1.0,1.0
48012,2006,34.0,White,Female,17.0,1.0,2.0,1.0
48013,2006,35.0,White,Male,17.0,1.0,0.0,1.0
48014,2006,48.0,White,Male,19.0,1.0,0.0,1.0
48016,2006,50.0,Black,Female,16.0,5.0,1.0,1.0
48023,2006,19.0,Black,Female,12.0,1.0,0.0,1.0
48024,2006,33.0,Other,Male,11.0,7.0,3.0,0.0
48026,2006,54.0,White,Male,13.0,7.0,5.0,1.0
48030,2006,47.0,White,Male,12.0,3.0,6.0,1.0
48031,2006,32.0,Other,Male,12.0,3.0,5.0,1.0
48033,2006,54.0,Other,Female,6.0,1.0,3.0,1.0
48038,2006,28.0,White,Male,19.0,3.0,2.0,1.0
48040,2006,56.0,White,Male,20.0,3.0,1.0,1.0
48041,2006,37.0,White,Female,10.0,1.0,3.0,1.0
48042,2006,89.0,Black,Female,14.0,1.0,2.0,0.0
48043,2006,26.0,Other,Male,10.0,4.0,3.0,1.0
48044,2006,23.0,Other,Male,15.0,3.0,1.0,1.0
48046,2006,39.0,White,Male,12.0,4.0,3.0,1.0
48047,2006,24.0,White,Female,16.0,1.0,3.0,1.0
48048,2006,50.0,White,Female,18.0,1.0,5.0,1.0
48049,2006,19.0,White,Male,12.0,1.0,4.0,1.0
48053,2006,39.0,White,Female,12.0,1.0,2.0,1.0
48054,2006,63.0,White,Female,19.0,8.0,0.0,1.0
48057,2006,52.0,White,Male,13.0,1.0,2.0,1.0
48060,2006,29.0,White,Male,12.0,4.0,1.0,1.0
48063,2006,38.0,Black,Male,11.0,1.0,3.0,1.0
48064,2006,29.0,White,Male,18.0,1.0,2.0,1.0
48066,2006,73.0,White,Female,13.0,1.0,5.0,1.0
48069,2006,83.0,Other,Female,13.0,8.0,2.0,1.0
48073,2006,66.0,Other,Female,12.0,1.0,3.0,1.0
48074,2006,65.0,White,Female,20.0,1.0,2.0,1.0
48075,2006,83.0,White,Male,13.0,1.0,3.0,1.0
48076,2006,65.0,White,Male,16.0,1.0,4.0,1.0
48078,2006,35.0,White,Female,19.0,2.0,0.0,1.0
48084,2006,61.0,White,Female,13.0,1.0,6.0,1.0
48085,2006,40.0,White,Female,13.0,1.0,0.0,1.0
48094,2006,40.0,Other,Male,4.0,2.0,3.0,0.0
48097,2006,19.0,White,Female,9.0,1.0,3.0,1.0
48099,2006,36.0,White,Female,14.0,1.0,1.0,1.0
48101,2006,35.0,White,Male,14.0,1.0,0.0,1.0
48102,2006,22.0,White,Female,13.0,1.0,3.0,1.0
48104,2006,50.0,White,Female,13.0,1.0,5.0,1.0
48106,2006,62.0,White,Female,12.0,1.0,2.0,1.0
48108,2006,59.0,White,Female,12.0,3.0,1.0,1.0
48110,2006,69.0,White,Female,12.0,1.0,1.0,1.0
48112,2006,44.0,White,Female,11.0,1.0,3.0,1.0
48113,2006,64.0,White,Female,14.0,1.0,0.0,1.0
48114,2006,49.0,White,Female,16.0,5.0,1.0,1.0
48115,2006,53.0,White,Female,16.0,1.0,1.0,1.0
48116,2006,42.0,White,Female,16.0,5.0,4.0,1.0
48117,2006,27.0,White,Male,16.0,3.0,5.0,1.0
48118,2006,59.0,White,Female,16.0,1.0,0.0,1.0
48120,2006,70.0,White,Female,15.0,1.0,1.0,1.0
48122,2006,82.0,White,Female,14.0,1.0,2.0,1.0
48123,2006,74.0,Black,Female,9.0,3.0,3.0,1.0
48124,2006,53.0,White,Male,10.0,3.0,1.0,1.0
48126,2006,51.0,Black,Female,16.0,1.0,2.0,1.0
48127,2006,57.0,Black,Female,11.0,8.0,0.0,1.0
48129,2006,53.0,White,Female,12.0,3.0,1.0,1.0
48131,2006,34.0,White,Female,16.0,3.0,6.0,1.0
48133,2006,21.0,White,Male,14.0,1.0,2.0,1.0
48134,2006,57.0,White,Female,17.0,3.0,1.0,1.0
48136,2006,49.0,White,Female,12.0,1.0,0.0,1.0
48139,2006,57.0,White,Male,12.0,1.0,5.0,1.0
48142,2006,44.0,White,Male,13.0,3.0,1.0,0.0
48143,2006,74.0,White,Female,12.0,1.0,1.0,1.0
48144,2006,54.0,White,Female,12.0,1.0,3.0,1.0
48149,2006,36.0,White,Male,12.0,1.0,6.0,1.0
48152,2006,33.0,Other,Female,10.0,5.0,3.0,1.0
48154,2006,44.0,White,Female,8.0,3.0,0.0,1.0
48156,2006,38.0,White,Female,12.0,1.0,5.0,1.0
48157,2006,73.0,Other,Female,7.0,1.0,1.0,1.0
48158,2006,83.0,White,Female,12.0,8.0,2.0,1.0
48159,2006,28.0,White,Female,15.0,1.0,2.0,1.0
48160,2006,47.0,White,Male,12.0,8.0,2.0,1.0
48165,2006,32.0,Other,Male,14.0,3.0,2.0,1.0
48167,2006,78.0,White,Female,12.0,1.0,5.0,1.0
48168,2006,56.0,White,Male,15.0,3.0,2.0,1.0
48175,2006,32.0,White,Female,16.0,3.0,2.0,1.0
48176,2006,39.0,White,Male,12.0,2.0,2.0,1.0
48178,2006,52.0,Other,Male,12.0,1.0,0.0,1.0
48179,2006,52.0,White,Female,16.0,4.0,0.0,1.0
48181,2006,47.0,Other,Female,16.0,7.0,2.0,1.0
48183,2006,50.0,White,Female,18.0,8.0,6.0,1.0
48184,2006,42.0,White,Male,16.0,3.0,6.0,1.0
48187,2006,56.0,White,Male,11.0,1.0,3.0,1.0
48193,2006,27.0,Black,Female,14.0,1.0,1.0,1.0
48195,2006,29.0,Black,Female,12.0,3.0,3.0,1.0
48196,2006,23.0,Other,Female,12.0,3.0,2.0,1.0
48197,2006,47.0,Black,Male,10.0,1.0,5.0,1.0
48198,2006,68.0,White,Female,12.0,5.0,0.0,1.0
48199,2006,42.0,White,Male,12.0,1.0,2.0,1.0
48200,2006,43.0,White,Female,13.0,2.0,5.0,1.0
48201,2006,52.0,Black,Female,14.0,5.0,3.0,1.0
48202,2006,44.0,White,Female,11.0,1.0,3.0,0.0
48203,2006,56.0,White,Male,13.0,2.0,3.0,1.0
48204,2006,33.0,White,Male,20.0,1.0,1.0,1.0
48205,2006,72.0,White,Male,0.0,6.0,4.0,0.0
48208,2006,71.0,White,Female,12.0,1.0,0.0,1.0
48209,2006,32.0,White,Male,20.0,2.0,1.0,1.0
48211,2006,58.0,White,Female,20.0,1.0,0.0,1.0
48213,2006,73.0,White,Female,15.0,5.0,0.0,1.0
48214,2006,86.0,White,Female,14.0,6.0,5.0,1.0
48217,2006,61.0,White,Female,15.0,1.0,5.0,1.0
48218,2006,56.0,White,Female,14.0,3.0,4.0,1.0
48219,2006,22.0,White,Female,12.0,1.0,3.0,1.0
48225,2006,53.0,Other,Female,13.0,1.0,3.0,1.0
48228,2006,59.0,Other,Female,2.0,6.0,1.0,0.0
48230,2006,30.0,Other,Female,14.0,1.0,1.0,1.0
48231,2006,48.0,Other,Male,9.0,2.0,3.0,1.0
48235,2006,35.0,White,Female,2.0,6.0,2.0,1.0
48236,2006,33.0,White,Female,12.0,1.0,3.0,1.0
48237,2006,52.0,White,Male,20.0,1.0,3.0,1.0
48238,2006,31.0,Other,Female,13.0,1.0,3.0,1.0
48241,2006,88.0,White,Female,12.0,1.0,4.0,1.0
48244,2006,88.0,White,Male,11.0,5.0,1.0,0.0
48245,2006,58.0,White,Female,12.0,10.0,3.0,0.0
48246,2006,60.0,White,Male,13.0,1.0,0.0,1.0
48247,2006,36.0,White,Female,14.0,1.0,4.0,1.0
48248,2006,58.0,White,Male,12.0,1.0,2.0,1.0
48252,2006,72.0,White,Female,12.0,8.0,4.0,0.0
48256,2006,40.0,White,Male,11.0,1.0,2.0,1.0
48257,2006,49.0,White,Female,16.0,1.0,6.0,1.0
48259,2006,48.0,White,Male,16.0,4.0,5.0,1.0
48265,2006,24.0,White,Female,16.0,1.0,5.0,1.0
48268,2006,52.0,White,Female,13.0,4.0,2.0,1.0
48269,2006,42.0,White,Male,18.0,3.0,5.0,1.0
48272,2006,48.0,White,Female,16.0,5.0,4.0,1.0
48277,2006,30.0,White,Male,18.0,2.0,1.0,1.0
48281,2006,23.0,Other,Female,9.0,1.0,3.0,1.0
48282,2006,50.0,White,Male,12.0,1.0,0.0,1.0
48283,2006,35.0,White,Female,12.0,1.0,1.0,1.0
48286,2006,33.0,White,Male,12.0,1.0,1.0,1.0
48287,2006,21.0,White,Male,15.0,1.0,3.0,1.0
48288,2006,77.0,White,Male,12.0,6.0,6.0,1.0
48291,2006,26.0,White,Female,18.0,1.0,2.0,1.0
48293,2006,24.0,White,Female,16.0,3.0,1.0,1.0
48295,2006,89.0,White,Male,6.0,1.0,5.0,1.0
48300,2006,72.0,White,Female,12.0,1.0,1.0,1.0
48301,2006,42.0,White,Female,14.0,1.0,1.0,1.0
48302,2006,53.0,White,Female,13.0,6.0,4.0,0.0
48303,2006,79.0,White,Male,12.0,3.0,1.0,1.0
48304,2006,58.0,White,Female,19.0,8.0,0.0,1.0
48307,2006,51.0,White,Female,14.0,1.0,1.0,1.0
48311,2006,82.0,White,Female,12.0,2.0,0.0,1.0
48315,2006,77.0,White,Female,13.0,1.0,5.0,1.0
48317,2006,23.0,White,Male,14.0,1.0,3.0,1.0
48322,2006,36.0,White,Female,17.0,4.0,5.0,1.0
48324,2006,34.0,White,Female,16.0,1.0,6.0,1.0
48328,2006,27.0,Black,Female,14.0,1.0,1.0,1.0
48329,2006,79.0,White,Male,11.0,1.0,0.0,1.0
48332,2006,39.0,White,Female,14.0,2.0,3.0,1.0
48333,2006,44.0,White,Male,14.0,1.0,3.0,1.0
48342,2006,80.0,White,Female,12.0,1.0,5.0,1.0
48354,2006,60.0,White,Female,12.0,1.0,1.0,1.0
48356,2006,43.0,White,Female,12.0,3.0,1.0,1.0
48358,2006,49.0,White,Female,18.0,1.0,1.0,1.0
48359,2006,62.0,White,Male,16.0,1.0,1.0,1.0
48363,2006,34.0,Black,Female,12.0,1.0,0.0,1.0
48364,2006,69.0,Black,Male,12.0,1.0,0.0,1.0
48370,2006,63.0,White,Male,12.0,1.0,3.0,1.0
48372,2006,55.0,White,Female,15.0,8.0,6.0,1.0
48378,2006,27.0,White,Male,13.0,1.0,0.0,1.0
48379,2006,69.0,White,Female,14.0,1.0,2.0,1.0
48380,2006,80.0,White,Female,12.0,8.0,0.0,1.0
48382,2006,85.0,White,Female,10.0,1.0,1.0,1.0
48383,2006,77.0,Black,Female,15.0,1.0,5.0,1.0
48385,2006,24.0,White,Male,16.0,1.0,2.0,1.0
48390,2006,41.0,White,Female,12.0,1.0,1.0,1.0
48391,2006,78.0,White,Female,12.0,1.0,1.0,1.0
48395,2006,75.0,White,Male,7.0,1.0,1.0,1.0
48397,2006,67.0,White,Female,12.0,3.0,0.0,1.0
48400,2006,84.0,White,Male,11.0,2.0,3.0,1.0
48407,2006,28.0,White,Male,14.0,1.0,5.0,1.0
48413,2006,77.0,White,Male,12.0,1.0,2.0,1.0
48415,2006,39.0,White,Male,12.0,1.0,4.0,1.0
48421,2006,84.0,White,Male,12.0,1.0,0.0,1.0
48424,2006,50.0,White,Male,20.0,1.0,5.0,1.0
48425,2006,20.0,White,Female,14.0,1.0,1.0,1.0
48432,2006,38.0,Black,Female,14.0,8.0,0.0,1.0
48434,2006,73.0,White,Female,10.0,2.0,0.0,1.0
48440,2006,66.0,White,Female,16.0,1.0,6.0,1.0
48441,2006,31.0,White,Female,16.0,4.0,0.0,1.0
48442,2006,30.0,Black,Male,12.0,1.0,3.0,1.0
48445,2006,43.0,White,Male,12.0,2.0,1.0,1.0
48447,2006,31.0,Other,Male,6.0,3.0,1.0,1.0
48448,2006,51.0,White,Female,14.0,4.0,1.0,1.0
48452,2006,54.0,White,Male,19.0,1.0,2.0,1.0
48453,2006,23.0,Other,Male,13.0,1.0,4.0,1.0
48456,2006,43.0,White,Male,12.0,1.0,3.0,1.0
48458,2006,36.0,White,Female,12.0,1.0,3.0,1.0
48459,2006,27.0,Other,Female,11.0,1.0,1.0,1.0
48461,2006,75.0,White,Male,12.0,3.0,6.0,1.0
48462,2006,27.0,White,Female,12.0,1.0,3.0,1.0
48466,2006,31.0,White,Male,16.0,1.0,1.0,1.0
48471,2006,65.0,White,Female,12.0,4.0,6.0,1.0
48476,2006,47.0,White,Female,12.0,1.0,2.0,1.0
48478,2006,51.0,White,Male,14.0,1.0,6.0,1.0
48479,2006,29.0,White,Female,16.0,8.0,5.0,0.0
48480,2006,43.0,White,Female,16.0,1.0,3.0,1.0
48481,2006,19.0,White,Male,12.0,3.0,3.0,1.0
48485,2006,48.0,White,Female,14.0,1.0,3.0,1.0
48486,2006,65.0,White,Female,9.0,2.0,6.0,1.0
48487,2006,24.0,White,Female,12.0,6.0,5.0,0.0
48489,2006,46.0,White,Female,20.0,4.0,4.0,1.0
48491,2006,27.0,White,Male,11.0,1.0,3.0,1.0
48493,2006,58.0,White,Male,16.0,6.0,6.0,0.0
48495,2006,47.0,White,Female,14.0,6.0,3.0,1.0
48496,2006,57.0,White,Female,12.0,7.0,0.0,1.0
48498,2006,57.0,White,Male,12.0,4.0,3.0,1.0
48499,2006,72.0,White,Male,20.0,3.0,2.0,1.0
48501,2006,33.0,White,Female,15.0,3.0,3.0,1.0
48502,2006,41.0,White,Female,12.0,1.0,4.0,1.0
48506,2006,42.0,White,Male,12.0,4.0,5.0,0.0
48508,2006,57.0,White,Male,17.0,4.0,5.0,1.0
48512,2006,38.0,White,Female,13.0,1.0,2.0,1.0
48515,2006,79.0,White,Male,16.0,3.0,6.0,0.0
48517,2006,48.0,White,Male,12.0,3.0,5.0,1.0
48518,2006,52.0,White,Female,20.0,1.0,2.0,1.0
48520,2006,75.0,White,Male,19.0,5.0,0.0,1.0
48523,2006,72.0,White,Male,8.0,1.0,2.0,1.0
48524,2006,73.0,White,Female,12.0,1.0,1.0,1.0
48531,2006,64.0,White,Female,12.0,8.0,2.0,1.0
48535,2006,26.0,Other,Female,15.0,1.0,1.0,1.0
48538,2006,40.0,White,Male,15.0,1.0,5.0,1.0
48539,2006,39.0,White,Female,14.0,5.0,4.0,0.0
48543,2006,27.0,White,Male,12.0,1.0,3.0,1.0
48544,2006,52.0,White,Male,12.0,1.0,5.0,1.0
48545,2006,23.0,Other,Female,10.0,1.0,3.0,1.0
48550,2006,44.0,White,Male,11.0,1.0,4.0,1.0
48558,2006,34.0,White,Female,20.0,2.0,5.0,1.0
48559,2006,89.0,White,Female,10.0,1.0,5.0,1.0
48560,2006,47.0,White,Male,14.0,2.0,5.0,1.0
48561,2006,30.0,White,Male,18.0,8.0,6.0,0.0
48564,2006,24.0,White,Male,14.0,1.0,1.0,1.0
48565,2006,31.0,White,Male,18.0,5.0,2.0,1.0
48569,2006,34.0,White,Male,16.0,1.0,5.0,1.0
48571,2006,46.0,White,Female,16.0,4.0,5.0,0.0
48572,2006,48.0,White,Male,12.0,8.0,6.0,0.0
48573,2006,60.0,White,Female,14.0,5.0,6.0,1.0
48576,2006,60.0,White,Female,13.0,3.0,3.0,1.0
48577,2006,53.0,White,Female,13.0,1.0,2.0,1.0
48581,2006,24.0,White,Male,13.0,5.0,5.0,1.0
48582,2006,37.0,White,Female,17.0,5.0,5.0,1.0
48587,2006,68.0,White,Male,16.0,1.0,0.0,1.0
48590,2006,35.0,White,Male,16.0,1.0,6.0,1.0
48591,2006,31.0,White,Female,16.0,1.0,6.0,1.0
48594,2006,35.0,White,Female,12.0,1.0,6.0,1.0
48595,2006,51.0,White,Female,12.0,1.0,3.0,1.0
48596,2006,72.0,White,Male,13.0,3.0,6.0,1.0
48599,2006,27.0,White,Female,17.0,4.0,5.0,1.0
48601,2006,31.0,Other,Female,12.0,3.0,3.0,1.0
48604,2006,35.0,White,Female,12.0,4.0,3.0,1.0
48605,2006,45.0,White,Female,16.0,1.0,5.0,1.0
48606,2006,45.0,White,Female,17.0,4.0,5.0,1.0
48607,2006,32.0,Other,Male,16.0,1.0,4.0,1.0
48609,2006,54.0,White,Female,15.0,1.0,0.0,1.0
48611,2006,64.0,White,Male,14.0,1.0,2.0,1.0
48612,2006,28.0,White,Male,12.0,1.0,2.0,1.0
48613,2006,25.0,White,Male,13.0,2.0,1.0,1.0
48614,2006,36.0,White,Female,20.0,2.0,2.0,1.0
48615,2006,74.0,White,Female,12.0,1.0,3.0,1.0
48616,2006,54.0,White,Male,12.0,1.0,1.0,1.0
48619,2006,27.0,White,Female,12.0,1.0,3.0,1.0
48620,2006,39.0,White,Female,20.0,2.0,1.0,1.0
48624,2006,82.0,White,Female,8.0,5.0,5.0,0.0
48627,2006,54.0,Black,Female,13.0,9.0,1.0,0.0
48629,2006,83.0,White,Female,16.0,1.0,1.0,1.0
48630,2006,60.0,White,Female,12.0,3.0,6.0,0.0
48631,2006,47.0,White,Male,12.0,3.0,0.0,1.0
